GEOID10,NatWalkInd
60375323024,16.6666666666667
60375323031,15.5
60375323032,14.3333333333333
60375323033,13.5
60375323041,11.6666666666667
60371171022,12.6666666666667
60371325012,14.1666666666667
60375004021,12.1666666666667
60375004022,18.8333333333333
60375004023,15.1666666666667
60375005001,13.5
60374640005,16.1666666666667
60375027005,14.1666666666667
60375006002,12.5
60375006003,14.5
60371958032,15.8333333333333
60371959022,13.6666666666667
60371959032,11.8333333333333
60371974103,15.5
60372011103,13.3333333333333
60375027003,14.5
60375027004,13.3333333333333
60372084012,15.5
60372071031,11.6666666666667
60372075011,15.0
60372085012,15.5
60372085021,14.1666666666667
60372085023,16.3333333333333
60372088012,12.1666666666667
60372088021,15.5
60372679023,11.3333333333333
60374053011,13.8333333333333
60374053021,14.8333333333333
60374053022,15.1666666666667
60372696013,16.6666666666667
60372716004,11.1666666666667
60372699041,16.3333333333333
60372699052,16.5
60372699071,18.0
60372717023,17.8333333333333
60372723022,12.6666666666667
60372719011,10.8333333333333
60372722012,15.5
60372722022,14.6666666666667
60372751021,12.5
60372753023,15.8333333333333
60372766032,14.0
60372753114,13.6666666666667
60372755002,16.8333333333333
60372756033,16.0
60375736015,8.83333333333333
60375736017,7.5
60375736018,8.66666666666667
60375736019,9.66666666666667
60375763011,15.8333333333333
60375740003,9.16666666666667
60375745004,13.3333333333333
60375760011,17.0
60372735022,16.1666666666667
60375763012,18.3333333333333
60375763021,13.6666666666667
60375773005,13.3333333333333
60375773006,8.66666666666667
60375775042,9.0
60372735023,19.1666666666667
60372735024,18.8333333333333
60372739021,16.6666666666667
60375400003,15.8333333333333
60374616002,15.0
60375407003,14.5
60375412003,13.8333333333333
60375760012,19.1666666666667
60374619022,19.8333333333333
60373018012,15.1666666666667
60375029021,14.6666666666667
60375029022,14.6666666666667
60375029023,11.0
60374641001,16.3333333333333
60374641006,13.1666666666667
60374802022,12.6666666666667
60374806003,15.5
60373010002,11.5
60373010004,16.6666666666667
60373012053,14.3333333333333
60373012062,14.0
60373016011,14.8333333333333
60373016021,15.8333333333333
60373018013,15.1666666666667
60375319021,17.6666666666667
60375319022,15.3333333333333
60375320011,14.6666666666667
60373020041,13.3333333333333
60373020021,17.5
60373020022,14.0
60373020031,14.5
60373024014,15.8333333333333
60379100013,6.33333333333333
60373025031,13.0
60379010113,8.33333333333333
60379100012,5.5
60379102071,7.16666666666667
60379102072,7.83333333333333
60379102073,8.83333333333333
60379102081,10.0
60375320012,10.6666666666667
60375323042,11.5
60375324001,10.6666666666667
60376514021,17.8333333333333
60379102082,9.33333333333333
60376512015,15.5
60376513041,17.6666666666667
60376513042,15.5
60376513044,13.3333333333333
60376513045,12.6666666666667
60376514011,13.0
60376514012,11.8333333333333
60375008003,8.5
60375325001,15.6666666666667
60375325003,18.3333333333333
60375007006,11.1666666666667
60375008001,4.33333333333333
60375008002,6.83333333333333
60375008004,17.0
60375007001,15.8333333333333
60375009001,13.3333333333333
60375009002,9.66666666666667
60375006005,14.3333333333333
60375007002,13.5
60375009004,17.6666666666667
60375007004,17.0
60375016003,7.5
60375016004,7.16666666666667
60375017001,6.5
60375030001,14.5
60375030002,11.0
60375030003,10.5
60375320021,11.8333333333333
60375320022,7.66666666666667
60375321011,6.83333333333333
60375321012,7.0
60375321013,9.66666666666667
60375321021,8.33333333333333
60375322001,10.6666666666667
60375322002,6.5
60375322003,7.5
60375323021,15.5
60374002051,6.83333333333333
60376209013,15.3333333333333
60375438012,11.6666666666667
60375720012,10.0
60372042001,17.0
60375709012,10.5
60375429002,10.6666666666667
60372063002,10.6666666666667
60375309011,16.1666666666667
60374033172,11.1666666666667
60372185001,15.8333333333333
60372675021,19.0
60372098101,16.5
60372098202,15.0
60377015012,19.1666666666667
60372169005,15.6666666666667
60374339023,14.5
60372124102,15.5
60374049022,10.8333333333333
60375766020,1.0
60372129001,14.3333333333333
60372037101,14.6666666666667
60374604012,1.0
60374615012,16.5
60371924202,16.3333333333333
60371915003,10.3333333333333
60371173024,16.8333333333333
60379200321,5.83333333333333
60371042013,15.6666666666667
60379203133,8.33333333333333
60371173011,13.6666666666667
60375730021,14.3333333333333
60375747001,12.0
60379104041,4.0
60375764021,9.0
60374006031,11.1666666666667
60372962103,14.3333333333333
60379800281,11.5
60376500044,16.1666666666667
60375723011,10.3333333333333
60375766022,8.16666666666667
60376504015,16.8333333333333
60375421033,14.5
60372381003,14.6666666666667
60372396021,13.6666666666667
60375416052,13.0
60372407003,15.3333333333333
60375002022,13.5
60372403001,16.5
60375357011,12.8333333333333
60376011003,9.0
60372764004,12.8333333333333
60375339014,13.5
60372376003,15.1666666666667
60376025041,9.33333333333333
60375015042,18.3333333333333
60375331061,10.3333333333333
60375326062,14.5
60372324005,16.0
60376025071,12.3333333333333
60376025092,12.8333333333333
60375503007,13.6666666666667
60375712005,5.66666666666667
60375531002,10.1666666666667
60375428003,15.3333333333333
60376024021,14.3333333333333
60375417002,12.6666666666667
60376200013,12.1666666666667
60375401014,13.3333333333333
60379302001,6.33333333333333
60372125011,15.1666666666667
60375323022,13.1666666666667
60375002023,15.0
60375002024,12.0
60375002012,6.83333333333333
60375002013,16.3333333333333
60375002021,6.16666666666667
60375017003,9.33333333333333
60375018021,13.3333333333333
60375018023,15.0
60375019001,9.66666666666667
60375019002,11.1666666666667
60375019003,12.6666666666667
60375019004,16.1666666666667
60371390012,15.0
60371411021,13.1666666666667
60372111203,10.1666666666667
60372111222,14.8333333333333
60372117041,19.0
60372118041,16.8333333333333
60372119221,12.6666666666667
60372121012,19.5
60376703262,13.3333333333333
60376513043,14.3333333333333
60376514024,12.0
60376703243,9.83333333333333
60374801011,12.6666666666667
60374801021,10.6666666666667
60374801022,17.6666666666667
60377001014,15.3333333333333
60376704161,11.8333333333333
60376706021,11.1666666666667
60376706023,5.83333333333333
60377008022,17.6666666666667
60375542031,13.8333333333333
60375543012,11.0
60375717031,12.5
60375717032,15.3333333333333
60374801023,10.8333333333333
60374802011,12.5
60374802012,12.0
60374802013,16.1666666666667
60374802021,16.6666666666667
60374802023,10.1666666666667
60375032011,12.8333333333333
60375032012,12.6666666666667
60375032021,10.8333333333333
60375032022,14.0
60375032023,15.8333333333333
60375033011,14.6666666666667
60375035013,14.3333333333333
60375035022,12.5
60374803021,14.5
60374804002,14.8333333333333
60374804003,11.5
60374805001,14.5
60374805002,13.8333333333333
60374805003,14.0
60374805004,19.3333333333333
60374806001,15.5
60374806002,18.0
60374806004,13.8333333333333
60374057011,12.3333333333333
60376705001,7.33333333333333
60374607001,13.6666666666667
60371943001,11.0
60371201081,10.5
60371211021,5.66666666666667
60371212212,12.3333333333333
60371218012,13.3333333333333
60371221211,12.5
60372091021,13.6666666666667
60371132342,15.5
60371944021,17.3333333333333
60374053024,14.5
60374067012,12.0
60374057013,7.83333333333333
60374057021,16.1666666666667
60374064112,11.6666666666667
60374069021,13.3333333333333
60374075013,16.3333333333333
60372933062,13.5
60374075021,5.16666666666667
60374076023,10.3333333333333
60374078011,15.8333333333333
60374078013,12.6666666666667
60372766031,13.3333333333333
60372766041,13.8333333333333
60372774002,16.1666666666667
60372780011,18.0
60372933061,15.5
60372933071,14.0
60372943012,13.3333333333333
60372944211,11.8333333333333
60372739025,14.5
60372947011,14.3333333333333
60372964012,11.5
60372969013,16.0
60374806006,14.0
60372969023,16.3333333333333
60372972012,13.6666666666667
60373110002,16.6666666666667
60372739022,16.3333333333333
60372739024,17.8333333333333
60372742021,17.0
60372756031,19.3333333333333
60372742023,16.0
60372751022,15.6666666666667
60372755004,10.1666666666667
60372756032,14.1666666666667
60371276051,15.3333333333333
60374807021,9.66666666666667
60372781021,15.8333333333333
60375039022,12.0
60371132351,7.16666666666667
60371172022,13.5
60371201051,16.1666666666667
60371221223,14.3333333333333
60371239013,19.0
60371254012,17.3333333333333
60371254022,14.8333333333333
60371278052,12.8333333333333
60376505022,14.1666666666667
60371278061,18.0
60373025041,11.0
60373102011,13.0
60373102012,14.1666666666667
60378003321,7.66666666666667
60378003322,12.6666666666667
60378003324,15.6666666666667
60378003325,11.0
60379102091,9.33333333333333
60374641002,14.1666666666667
60374641003,8.5
60379102101,8.83333333333333
60379103023,6.0
60379105043,7.0
60379107121,8.5
60379107132,9.83333333333333
60379107131,7.66666666666667
60379107142,10.6666666666667
60376505021,15.6666666666667
60376514022,18.5
60376514023,15.6666666666667
60376701004,17.8333333333333
60375033012,13.5
60376703242,11.5
60376703261,13.5
60376703263,12.8333333333333
60376703281,15.8333333333333
60375035023,13.8333333333333
60375035024,12.8333333333333
60375036011,15.1666666666667
60375036012,15.0
60375026011,8.33333333333333
60375036013,14.5
60375036021,15.0
60375036022,16.3333333333333
60375037011,12.6666666666667
60375037012,13.1666666666667
60375037021,11.3333333333333
60375037022,13.8333333333333
60375037031,15.6666666666667
60371321011,13.8333333333333
60371320011,16.3333333333333
60371320021,12.6666666666667
60375013004,14.8333333333333
60375012001,13.8333333333333
60375012002,15.0
60375013001,13.8333333333333
60371325011,12.3333333333333
60371321013,15.0
60371321022,15.3333333333333
60371321023,16.5
60371325022,15.0
60373017011,18.5
60373017012,15.5
60373019001,16.0
60373019002,16.0
60373019003,16.3333333333333
60373019004,16.0
60373021023,12.3333333333333
60373021021,11.0
60373021022,15.3333333333333
60373012041,14.5
60373012042,14.3333333333333
60373013001,9.66666666666667
60373013002,6.5
60373014001,5.83333333333333
60373014002,7.83333333333333
60373014003,14.3333333333333
60373014004,11.5
60373015012,11.0
60373015021,15.0
60373015022,15.3333333333333
60373016012,14.8333333333333
60373016013,15.5
60373016022,12.5
60373016023,18.6666666666667
60373017024,16.1666666666667
60373102022,11.5
60373021024,15.5
60373021025,11.1666666666667
60373021041,17.1666666666667
60373021043,14.6666666666667
60374012023,15.1666666666667
60374012031,11.3333333333333
60377006004,8.33333333333333
60377006005,12.3333333333333
60377007001,7.16666666666667
60377007002,14.1666666666667
60377007003,13.5
60374037032,10.8333333333333
60374037033,12.5
60374037211,14.6666666666667
60377012012,13.6666666666667
60377012014,14.0
60377012015,16.3333333333333
60377012022,16.0
60374028011,12.5
60374028012,15.5
60374029021,16.5
60374030001,18.0
60374033241,7.16666666666667
60374037214,10.8333333333333
60374037223,18.5
60374038013,14.5
60374066024,12.1666666666667
60373116003,18.8333333333333
60373116005,12.8333333333333
60373117001,11.0
60374030002,6.0
60374030003,7.0
60374032001,13.6666666666667
60374033041,10.3333333333333
60374033042,10.3333333333333
60374033051,6.16666666666667
60374038014,15.3333333333333
60374038021,12.1666666666667
60374084021,12.6666666666667
60374085011,15.1666666666667
60374039011,14.5
60374039021,15.0
60374039023,14.1666666666667
60374040001,11.1666666666667
60374040004,14.3333333333333
60374041001,11.1666666666667
60374041002,12.6666666666667
60374041003,10.8333333333333
60374041004,9.5
60375308021,11.6666666666667
60375308022,14.8333333333333
60375309012,11.3333333333333
60375309021,14.0
60375309022,12.8333333333333
60375310001,17.6666666666667
60375715041,9.33333333333333
60375719002,7.83333333333333
60375311011,14.5
60374020022,17.3333333333333
60375736016,9.33333333333333
60375769032,9.66666666666667
60374604011,7.33333333333333
60372739023,16.1666666666667
60372742024,18.6666666666667
60371241032,15.8333333333333
60371241051,13.0
60371241052,16.5
60371242031,13.5
60371242041,15.1666666666667
60371242042,14.8333333333333
60373102021,12.3333333333333
60373102023,13.8333333333333
60373105011,13.1666666666667
60373105012,13.8333333333333
60375018031,14.6666666666667
60373106011,11.1666666666667
60373106012,16.5
60373106013,10.5
60373106022,17.0
60375010025,14.8333333333333
60375018032,16.5
60375018042,17.6666666666667
60375020052,15.6666666666667
60375020031,16.5
60375020032,13.6666666666667
60375020042,15.0
60375022005,18.3333333333333
60371255022,12.1666666666667
60371276031,15.1666666666667
60371271031,15.6666666666667
60371271041,15.5
60371274003,16.1666666666667
60374636022,19.0
60374615024,15.5
60374619011,14.8333333333333
60374619012,18.0
60374636012,10.0
60374636014,12.8333333333333
60374642006,16.6666666666667
60371412021,11.0
60374078022,14.6666666666667
60371952011,18.5
60371952022,14.6666666666667
60374067022,16.0
60374069013,18.6666666666667
60374069023,12.8333333333333
60374075012,12.3333333333333
60374075023,13.3333333333333
60374076012,18.0
60374076024,10.8333333333333
60374080032,12.6666666666667
60371943003,7.0
60374080041,13.0
60371909013,14.1666666666667
60371943002,6.33333333333333
60375311022,13.5
60375311013,16.0
60375311021,14.0
60375312011,11.3333333333333
60372216012,14.0
60375316023,15.0
60372220024,15.1666666666667
60375315024,12.8333333333333
60375316021,15.0
60372216021,15.1666666666667
60375440012,11.3333333333333
60371944022,19.1666666666667
60371976001,15.8333333333333
60375431003,12.3333333333333
60375433062,5.66666666666667
60375439051,10.5
60375439053,13.8333333333333
60375440011,12.8333333333333
60379010091,7.83333333333333
60379010101,6.0
60372374011,14.5
60379010102,7.16666666666667
60379010111,11.0
60379010112,6.66666666666667
60372220012,15.6666666666667
60372317203,12.8333333333333
60372349022,13.1666666666667
60372371011,16.5
60372374023,14.3333333333333
60372392022,13.5
60372397011,13.8333333333333
60373018022,15.5
60372398021,15.0
60373007021,6.83333333333333
60373012052,13.3333333333333
60373025032,10.0
60376023024,16.5
60377022013,15.1666666666667
60377030022,14.5
60379100022,6.16666666666667
60379100023,7.33333333333333
60379105042,7.0
60379105051,7.0
60376013021,12.1666666666667
60376023021,12.8333333333333
60376025082,13.1666666666667
60376025091,13.3333333333333
60375704031,14.3333333333333
60376025093,8.66666666666667
60376026001,15.0
60376028011,13.8333333333333
60376028021,12.6666666666667
60376028022,15.3333333333333
60376028024,15.5
60379303011,5.0
60375715042,9.5
60375715044,6.83333333333333
60375717033,12.5
60375717034,12.6666666666667
60375717041,9.66666666666667
60375717043,12.0
60375763014,14.3333333333333
60375725002,8.66666666666667
60375730042,14.5
60375730043,6.33333333333333
60375734025,10.0
60375749023,10.3333333333333
60375751033,7.16666666666667
60375769041,9.5
60375769042,9.66666666666667
60375317012,17.8333333333333
60375029011,10.5
60375034011,16.3333333333333
60375034012,13.5
60375034015,12.8333333333333
60375034021,15.8333333333333
60375034022,13.5
60375034023,13.8333333333333
60375035011,11.3333333333333
60375035012,13.6666666666667
60375316031,12.0
60375317011,14.3333333333333
60375317021,16.5
60375317022,16.1666666666667
60375318002,14.6666666666667
60375317023,16.0
60375317024,18.5
60375318001,12.8333333333333
60372214021,13.5
60375319014,13.0
60372214012,14.1666666666667
60372214022,15.8333333333333
60372215001,13.5
60372216011,15.8333333333333
60375003001,12.3333333333333
60374641007,9.66666666666667
60374642001,14.0
60374800022,11.6666666666667
60374642002,15.6666666666667
60374642003,13.3333333333333
60374642004,13.8333333333333
60374642005,7.83333333333333
60374800021,12.0
60374800123,13.5
60374800023,13.8333333333333
60374800111,13.8333333333333
60374800122,15.1666666666667
60373202011,17.8333333333333
60373112003,16.5
60373116004,16.1666666666667
60373117004,11.6666666666667
60373117005,7.83333333333333
60373202012,12.5
60373202021,14.8333333333333
60371281011,12.6666666666667
60373202022,11.8333333333333
60373202023,18.1666666666667
60373202024,11.6666666666667
60374002072,7.5
60371277111,13.8333333333333
60371277112,17.8333333333333
60371278032,16.3333333333333
60371278041,14.0
60371286022,16.6666666666667
60371281012,12.5
60371281021,15.1666666666667
60371286021,14.3333333333333
60371286023,15.6666666666667
60371317021,12.8333333333333
60371390013,13.3333333333333
60371390014,15.8333333333333
60371958031,14.0
60371394022,16.1666666666667
60371397022,11.1666666666667
60371412012,19.0
60371952023,12.1666666666667
60371958021,15.3333333333333
60371958041,15.3333333333333
60371959011,13.6666666666667
60371959021,16.1666666666667
60372016011,12.3333333333333
60371973001,14.6666666666667
60371992011,15.8333333333333
60371992012,16.5
60372016021,16.8333333333333
60374081371,15.8333333333333
60372016022,13.1666666666667
60372035003,16.0
60374080051,6.33333333333333
60374080053,11.3333333333333
60374080061,9.0
60374081361,13.6666666666667
60374081362,13.5
60374081372,14.1666666666667
60375440013,11.6666666666667
60374081381,13.5
60374081382,13.3333333333333
60371908022,18.1666666666667
60375500001,10.0
60375440021,10.3333333333333
60375440022,12.8333333333333
60375440023,10.1666666666667
60375502011,12.5
60375506011,14.5
60375502021,15.3333333333333
60375502024,10.6666666666667
60375502025,14.3333333333333
60375506012,15.0
60379107162,7.0
60379106051,6.0
60379106061,6.5
60379106062,9.83333333333333
60379107111,10.1666666666667
60379107141,8.33333333333333
60379107152,11.1666666666667
60379110011,5.0
60377013044,15.5
60379200441,9.33333333333333
60379203261,11.8333333333333
60379203361,10.8333333333333
60379800011,11.8333333333333
60379800021,8.66666666666667
60379800041,1.33333333333333
60379800051,6.66666666666667
60379800061,9.0
60379800071,14.0
60375775041,11.1666666666667
60375776022,13.5
60375776035,9.66666666666667
60375776041,18.0
60377014021,14.8333333333333
60377014022,13.1666666666667
60377020021,18.8333333333333
60377014023,18.0
60377014024,16.5
60377019021,18.6666666666667
60375356042,10.1666666666667
60375356052,15.0
60375356061,14.5
60375356071,14.0
60375356072,11.3333333333333
60375356074,15.1666666666667
60375357012,12.1666666666667
60374807031,18.3333333333333
60374807032,18.8333333333333
60375357013,12.6666666666667
60375357022,14.8333333333333
60375357023,16.3333333333333
60375357024,15.3333333333333
60374808031,13.6666666666667
60374807033,6.16666666666667
60374807041,18.6666666666667
60374807042,14.6666666666667
60374808021,15.3333333333333
60374808022,15.1666666666667
60375401011,18.6666666666667
60375401013,14.1666666666667
60375401021,16.1666666666667
60375401022,11.5
60375401024,16.8333333333333
60375405021,13.6666666666667
60374808033,14.1666666666667
60375405012,13.0
60375405013,12.6666666666667
60375405014,12.8333333333333
60375334031,17.3333333333333
60375334011,12.8333333333333
60375334012,10.1666666666667
60375334013,11.6666666666667
60375334032,17.5
60375335011,11.5
60375336011,12.6666666666667
60375335012,14.1666666666667
60375335021,12.3333333333333
60375335022,14.3333333333333
60375336013,18.3333333333333
60372112011,13.5
60374004041,10.8333333333333
60374020021,14.3333333333333
60375315022,15.6666666666667
60374600003,6.5
60374603014,7.0
60374603022,14.0
60371011221,7.5
60371011222,6.5
60371412013,15.6666666666667
60372111211,17.0
60372111212,16.5
60372112021,16.6666666666667
60372117031,14.6666666666667
60372118031,14.6666666666667
60372118032,12.0
60372118042,11.1666666666667
60372119103,11.0
60372119222,12.8333333333333
60372122021,15.1666666666667
60372121011,16.8333333333333
60372121021,18.8333333333333
60372121022,14.1666666666667
60372127022,16.1666666666667
60372134021,16.0
60372145012,17.1666666666667
60372145031,14.3333333333333
60372145032,14.0
60372145034,13.5
60372149011,17.1666666666667
60372060321,18.1666666666667
60372149012,15.8333333333333
60372151021,17.1666666666667
60372170013,17.6666666666667
60372060322,14.8333333333333
60372080002,14.5
60372084011,16.1666666666667
60372080003,13.8333333333333
60372083022,16.8333333333333
60372084022,15.8333333333333
60372085022,14.5
60372088022,18.8333333333333
60372089021,15.3333333333333
60372091031,15.0
60372093001,15.8333333333333
60372125021,17.3333333333333
60372094011,14.8333333333333
60372094012,16.1666666666667
60372119211,12.1666666666667
60372127021,16.8333333333333
60372127023,14.6666666666667
60372132021,14.6666666666667
60372132022,15.8333333333333
60372145013,15.1666666666667
60372151022,15.6666666666667
60374086313,11.1666666666667
60374081391,14.0
60374081392,13.8333333333333
60374081402,14.3333333333333
60374085042,16.3333333333333
60374085052,12.1666666666667
60374086302,13.8333333333333
60374086312,12.8333333333333
60374087221,15.0
60374087231,14.0
60375509011,18.5
60375506021,16.0
60375506022,14.1666666666667
60375506023,16.5
60375337012,16.1666666666667
60375336021,15.6666666666667
60375336022,12.8333333333333
60375336023,14.3333333333333
60375336031,11.3333333333333
60375336032,13.3333333333333
60375337021,14.1666666666667
60375339021,14.5
60375339022,11.6666666666667
60375341024,14.8333333333333
60375340011,14.0
60375340012,17.5
60375509013,17.0
60375509021,17.1666666666667
60375511021,13.0
60375514012,13.0
60375514022,15.0
60375514023,11.5
60372017001,9.5
60379203362,7.33333333333333
60379203371,6.66666666666667
60379203372,9.16666666666667
60375340013,17.5
60375340021,12.3333333333333
60375340022,14.1666666666667
60375341013,15.1666666666667
60375341021,14.5
60377005013,17.1666666666667
60379203373,6.5
60376203057,14.8333333333333
60376209041,18.8333333333333
60376509014,17.5
60377001022,16.3333333333333
60377008013,18.6666666666667
60377020024,17.1666666666667
60379800081,12.6666666666667
60379800151,10.5
60379800201,1.0
60379800221,2.33333333333333
60379800231,2.0
60374803043,16.3333333333333
60374810023,16.1666666666667
60377020022,19.0
60377020023,16.6666666666667
60377021021,17.3333333333333
60377021022,14.5
60377021024,18.6666666666667
60373010001,11.6666666666667
60377026004,16.6666666666667
60377029011,14.0
60374808034,13.8333333333333
60374808041,16.3333333333333
60373009022,7.33333333333333
60378003271,16.8333333333333
60375405022,11.6666666666667
60375408004,15.5
60375408001,14.8333333333333
60375408002,13.6666666666667
60375408003,14.0
60375408005,15.6666666666667
60375409012,13.0
60375409013,15.1666666666667
60375409014,14.1666666666667
60375409022,15.8333333333333
60375409023,15.6666666666667
60375409024,10.0
60375345013,13.0
60375342012,12.0
60375342022,11.1666666666667
60375342023,14.8333333333333
60375342031,9.83333333333333
60375342032,15.3333333333333
60375343011,14.6666666666667
60375345021,8.83333333333333
60375355031,15.8333333333333
60375345022,15.3333333333333
60375345023,9.83333333333333
60375353001,16.1666666666667
60375353002,14.5
60375353003,15.0
60375354001,15.6666666666667
60375354002,15.3333333333333
60375354003,14.6666666666667
60375355012,17.0
60375355022,10.5
60375356031,15.3333333333333
60375356032,15.0
60375356041,11.1666666666667
60375348021,13.3333333333333
60375348022,16.5
60375348031,14.5
60375348041,9.33333333333333
60375348042,9.66666666666667
60375351011,15.6666666666667
60375351012,14.8333333333333
60375351013,15.0
60375351014,13.8333333333333
60375351015,15.0
60375351023,14.0
60375358021,15.5
60375358022,14.5
60375358024,13.5
60375358031,8.66666666666667
60375358032,11.6666666666667
60375358041,10.0
60375359011,12.8333333333333
60375359012,12.8333333333333
60375359013,13.8333333333333
60375359014,16.8333333333333
60375359021,11.8333333333333
60372199012,14.8333333333333
60371014003,13.1666666666667
60371021051,11.3333333333333
60371032003,15.1666666666667
60371033002,7.33333333333333
60371041241,13.3333333333333
60371041242,12.0
60372187021,17.3333333333333
60375359022,12.6666666666667
60372199022,18.0
60372213042,12.3333333333333
60372216022,12.3333333333333
60372345011,10.8333333333333
60372345021,10.6666666666667
60372349011,13.8333333333333
60372349021,11.8333333333333
60372349023,12.5
60372371013,17.6666666666667
60372362023,17.0
60372362032,13.6666666666667
60372362042,14.0
60372371021,14.8333333333333
60372372023,13.1666666666667
60372374012,14.6666666666667
60372392012,15.6666666666667
60372392023,14.6666666666667
60372395022,15.6666666666667
60372396012,15.8333333333333
60372397021,13.3333333333333
60375315031,11.6666666666667
60372216023,15.8333333333333
60372372021,17.0
60372362031,14.0
60372362041,15.8333333333333
60372371014,13.8333333333333
60372372011,15.0
60372372012,14.5
60372372022,17.6666666666667
60372372024,15.6666666666667
60372376002,15.0
60372392011,12.5
60372396022,14.5
60372392021,13.3333333333333
60372393103,17.0
60372395011,15.5
60372397012,12.6666666666667
60372397022,16.5
60372398022,15.0
60374087242,15.6666666666667
60374308014,15.0
60375330011,16.6666666666667
60375330013,13.1666666666667
60375353004,14.8333333333333
60375326031,14.3333333333333
60375326041,15.1666666666667
60375326051,17.5
60375326053,15.0
60375326063,13.3333333333333
60375350013,14.1666666666667
60375350021,13.8333333333333
60375350023,15.3333333333333
60371096043,15.3333333333333
60375361041,11.3333333333333
60375421051,13.5
60375421061,12.3333333333333
60372735021,18.0
60371096041,18.0
60375506013,11.6666666666667
60372031003,15.5
60372051202,13.6666666666667
60375327001,13.3333333333333
60375328001,15.8333333333333
60375328002,17.0
60375329001,17.0
60372084021,18.6666666666667
60372060311,18.0
60372060312,15.8333333333333
60372071011,16.6666666666667
60372071021,19.1666666666667
60372073012,16.6666666666667
60372083011,16.5
60372083023,16.0
60372117032,12.5
60372127011,15.6666666666667
60377019023,19.6666666666667
60378002032,8.66666666666667
60374087052,14.6666666666667
60378003241,14.5
60374082122,13.5
60374087053,15.5
60374087061,8.0
60374087222,12.0
60374088002,18.0
60374088003,15.1666666666667
60374083021,12.6666666666667
60374300021,15.5
60374300022,14.6666666666667
60374300024,18.1666666666667
60374300025,16.3333333333333
60374083012,12.8333333333333
60377016014,18.0
60377017021,18.1666666666667
60377025012,10.5
60375410011,9.33333333333333
60375410021,12.5
60375411001,14.6666666666667
60375411002,15.0
60375411003,11.6666666666667
60375412001,14.8333333333333
60375420003,14.6666666666667
60375412002,12.8333333333333
60375412004,14.0
60375413002,14.6666666666667
60375413003,13.0
60375413004,11.1666666666667
60375413005,15.0
60375414001,10.3333333333333
60375414003,15.0
60375414005,12.3333333333333
60375415002,14.8333333333333
60375415004,12.1666666666667
60375416031,9.5
60375416032,12.6666666666667
60375416041,16.8333333333333
60375416042,16.1666666666667
60375416043,13.6666666666667
60375417001,13.8333333333333
60375417003,11.3333333333333
60375417005,13.3333333333333
60371417001,9.83333333333333
60371431001,14.8333333333333
60371031011,7.33333333333333
60375418023,13.5
60375418024,10.8333333333333
60375420001,13.6666666666667
60375420002,15.0
60379201091,8.83333333333333
60374607002,5.33333333333333
60379108082,5.16666666666667
60371431003,17.3333333333333
60371432001,14.8333333333333
60371432002,16.8333333333333
60375422001,12.8333333333333
60375422003,14.3333333333333
60375424011,17.5
60375424013,16.6666666666667
60375424014,17.1666666666667
60375424022,13.1666666666667
60375433224,12.6666666666667
60375433225,12.5
60375434001,14.3333333333333
60375434002,13.1666666666667
60375434003,13.5
60375435031,13.8333333333333
60375435032,17.1666666666667
60375436011,12.6666666666667
60375436021,15.0
60375424023,17.0
60375425011,11.0
60375425012,12.5
60375425021,17.3333333333333
60375425024,15.8333333333333
60375426011,14.6666666666667
60375426021,18.8333333333333
60375431002,9.83333333333333
60375431004,11.6666666666667
60375431005,11.1666666666667
60375431006,15.1666666666667
60375431007,14.1666666666667
60375432012,14.5
60375432021,11.8333333333333
60375432024,13.6666666666667
60375433041,12.3333333333333
60375433042,14.5
60375433043,12.1666666666667
60375433051,5.16666666666667
60375433211,15.5
60375435011,15.6666666666667
60375435012,15.5
60375435013,11.5
60375435014,13.8333333333333
60375435021,13.6666666666667
60375435023,13.0
60375426022,14.0
60375427001,14.5
60375427002,14.6666666666667
60375427003,15.5
60375427004,13.6666666666667
60375428001,17.1666666666667
60375319012,14.8333333333333
60375319013,15.8333333333333
60372187022,13.6666666666667
60379107153,6.66666666666667
60379108131,6.16666666666667
60379203363,5.0
60376209043,16.3333333333333
60376706022,11.8333333333333
60379002011,5.5
60379201141,12.5
60377029014,17.1666666666667
60378001012,6.5
60378002022,7.5
60378003263,5.5
60379201182,9.16666666666667
60378002042,8.83333333333333
60378002043,9.0
60376023023,14.6666666666667
60376703244,16.3333333333333
60379203364,18.0
60372383201,16.8333333333333
60375416051,14.8333333333333
60375529001,15.3333333333333
60375356073,14.1666666666667
60375329002,15.5
60372393202,12.1666666666667
60372243202,17.0
60375310003,13.8333333333333
60372693004,14.6666666666667
60372182201,12.0
60375316042,16.3333333333333
60372643011,18.6666666666667
60374025012,13.5
60374064021,10.6666666666667
60372623022,7.16666666666667
60372110005,16.6666666666667
60374070011,11.1666666666667
60372037202,12.6666666666667
60376003022,13.3333333333333
60372162005,13.1666666666667
60372036002,12.3333333333333
60376200012,12.5
60375427005,16.6666666666667
60376018012,15.0
60372407004,13.8333333333333
60375033014,11.1666666666667
60375341022,13.6666666666667
60375353005,15.1666666666667
60372382004,12.6666666666667
60376008014,12.1666666666667
60372373002,14.3333333333333
60372377101,15.6666666666667
60372393201,11.1666666666667
60374085033,11.5
60375326033,13.5
60376009123,13.3333333333333
60375327002,15.8333333333333
60372373001,15.3333333333333
60375034013,14.3333333333333
60372422002,16.8333333333333
60372325002,16.8333333333333
60372717021,17.0
